OBJECTID.x,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight,Total_population_e,NotHispanic_White_pop_e,Hispanic_or_Latino_population_e,Not_Hispanic_or_Latino_pop_e,Pop_weight
1252,Polygon,5118,6,83,2502,3,60830025023,Block Group 3,G5030,S,160812095,2785666,34.9027913,-120.5755101,15000US060830025023,60268.03554,639,611754,Casmalia CDP,114,33,47031,179.465717,4382.037159,643390.8452,158.98534,0.002637971,1472,238,1207,265,0.077445652
5140,Polygon,20145,6,83,2006,1,60830020061,Block Group 1,G5030,S,369667650,548005,34.8691147,-120.3299269,15000US060830020061,136219.4692,639,611754,Casmalia CDP,114,33,47031,179.465717,1707.315809,82881.1432,20.480377,1.50E-04,1545,945,490,1055,0.073786408
1621,Polygon,6908,6,89,12702,3,60890127023,Block Group 3,G5030,S,795115558,4412708,40.7961446,-121.4156072,15000US060890127023,345244.9797,641,611782,Cassel CDP,349,146,34600,2356.739169,16136.64915,9537385.044,2356.739169,0.006826281,1169,1076,68,1101,0.298545766
37,Polygon,69,6,65,44924,2,60650449242,Block Group 2,G5030,S,644022,0,33.8341084,-116.4625436,15000US060650449242,231.236325,107,612048,Cathedral City city,52550,16840,43128,20233.273,3873.299369,935780.2071,231.236325,1,1959,560,1347,612,26.82491067
38,Polygon,70,6,65,44923,2,60650449232,Block Group 2,G5030,S,637168,0,33.8413507,-116.4626319,15000US060650449232,228.813902,107,612048,Cathedral City city,52550,16840,43128,20233.273,3857.058678,925977.0105,228.813902,1,1666,826,682,984,31.54261705
355,Polygon,1516,6,65,940600,1,60659406001,Block Group 1,G5030,S,23215501,0,33.8315021,-116.4298819,15000US060659406001,8335.031821,107,612048,Cathedral City city,52550,16840,43128,20233.273,13789.83494,7928703.771,1959.22537,0.235059135,2001,1518,227,1774,26.26186907
789,Polygon,3834,6,65,44702,1,60650447021,Block Group 1,G5030,S,1632859,0,33.8222736,-116.4872959,15000US060650447021,586.119001,107,612048,Cathedral City city,52550,16840,43128,20233.273,6436.997744,2136704.362,527.991146,0.900825848,1924,179,1684,240,27.31288981
968,Polygon,4420,6,65,940900,1,60659409001,Block Group 1,G5030,S,1124346,0,33.7836626,-116.4486411,15000US060659409001,403.226971,107,612048,Cathedral City city,52550,16840,43128,20233.273,5409.865128,1631801.657,403.226971,1,1152,954,117,1035,45.61631944
969,Polygon,4421,6,65,940900,2,60659409002,Block Group 2,G5030,S,1091518,354836,33.7781156,-116.4553035,15000US060659409002,518.622824,107,612048,Cathedral City city,52550,16840,43128,20233.273,7311.388096,1329291.503,328.475084,0.633360255,762,666,66,696,68.96325459
970,Polygon,4422,6,65,941000,1,60659410001,Block Group 1,G5030,S,729934,0,33.7914853,-116.4797788,15000US060659410001,261.824416,107,612048,Cathedral City city,52550,16840,43128,20233.273,4263.045869,475801.7558,117.573174,0.449053514,1021,892,101,920,51.46914789
972,Polygon,4423,6,65,941000,2,60659410002,Block Group 2,G5030,S,4455984,0,33.7844457,-116.4907897,15000US060659410002,1598.096118,107,612048,Cathedral City city,52550,16840,43128,20233.273,6063.278477,633300.157,156.491877,0.097923945,845,531,262,583,62.18934911
975,Polygon,4425,6,65,941100,1,60659411001,Block Group 1,G5030,S,1032614,261203,33.7957944,-116.4711948,15000US060659411001,464.116266,107,612048,Cathedral City city,52550,16840,43128,20233.273,6100.692895,1073020.756,265.149203,0.571299096,492,461,12,480,106.8089431
977,Polygon,4426,6,65,941100,2,60659411002,Block Group 2,G5030,S,1194022,100162,33.7956389,-116.4621913,15000US060659411002,464.247728,107,612048,Cathedral City city,52550,16840,43128,20233.273,5827.636459,1878743.898,464.247728,1,1322,1224,72,1250,39.75037821
1140,Polygon,4820,6,65,44907,2,60650449072,Block Group 2,G5030,S,327630,0,33.8123014,-116.4690358,15000US060650449072,117.576345,107,612048,Cathedral City city,52550,16840,43128,20233.273,2919.234418,475814.5854,117.576345,1,1361,88,1244,117,38.61131521
1141,Polygon,4821,6,65,44907,3,60650449073,Block Group 3,G5030,S,329296,0,33.8050224,-116.4689864,15000US060650449073,118.154403,107,612048,Cathedral City city,52550,16840,43128,20233.273,2934.743681,478153.9057,118.154403,1,2061,78,1983,78,25.49733139
1650,Polygon,6988,6,65,44904,1,60650449041,Block Group 1,G5030,S,34007165,0,33.878276,-116.5444481,15000US060650449041,12222.80205,107,612048,Cathedral City city,52550,16840,43128,20233.273,13489.57459,8326312.597,2057.47665,0.168331013,5239,2006,2131,3108,10.03054018
1685,Polygon,7071,6,65,44932,1,60650449321,Block Group 1,G5030,S,1332147,0,33.826972,-116.4495502,15000US060650449321,478.228577,107,612048,Cathedral City city,52550,16840,43128,20233.273,5885.262605,1935322.387,478.228577,1,3155,1713,1110,2045,16.65610143
1781,Polygon,7426,6,65,45103,2,60650451032,Block Group 2,G5030,S,19161200,89728,33.7425095,-116.4468886,15000US060650451032,6898.247293,107,612048,Cathedral City city,52550,16840,43128,20233.273,11007.7994,780272.6225,192.809564,0.027950515,842,589,173,669,62.41092637
2053,Polygon,8122,6,65,44931,1,60650449311,Block Group 1,G5030,S,1308035,0,33.8196032,-116.449434,15000US060650449311,469.493064,107,612048,Cathedral City city,52550,16840,43128,20233.273,5840.882803,1899971.023,469.493064,1,2482,783,1434,1048,21.17244158
2346,Polygon,9127,6,65,940600,2,60659406002,Block Group 2,G5030,S,5444075,0,33.801445,-116.4402261,15000US060659406002,1953.220019,107,612048,Cathedral City city,52550,16840,43128,20233.273,7798.433641,3764489.574,930.225632,0.476252354,1166,1101,45,1121,45.06861063
2348,Polygon,9129,6,65,941200,3,60659412003,Block Group 3,G5030,S,2592868,0,33.8376362,-116.4844948,15000US060659412003,931.046047,107,612048,Cathedral City city,52550,16840,43128,20233.273,7791.297406,3767809.674,931.046047,1,559,479,42,517,94.00715564
2722,Polygon,10812,6,65,44925,1,60650449251,Block Group 1,G5030,S,970741,0,33.8269817,-116.4777281,15000US060650449251,348.48788,107,612048,Cathedral City city,52550,16840,43128,20233.273,4977.229386,1410280.414,348.48788,1,886,377,463,423,59.31151242
3488,Polygon,13955,6,65,44915,1,60650449151,Block Group 1,G5030,S,652402,0,33.8123211,-116.4624623,15000US060650449151,234.127723,107,612048,Cathedral City city,52550,16840,43128,20233.273,3890.719657,947481.2798,234.127723,1,3773,119,3385,388,13.92790883
3489,Polygon,13956,6,65,44915,2,60650449152,Block Group 2,G5030,S,654794,0,33.8050597,-116.4624115,15000US060650449152,234.945953,107,612048,Cathedral City city,52550,16840,43128,20233.273,3897.229982,950792.5379,234.945953,1,3172,247,2786,386,16.5668348
3498,Polygon,13981,6,65,44916,2,60650449162,Block Group 2,G5030,S,645621,0,33.7905876,-116.4537766,15000US060650449162,231.57702,107,612048,Cathedral City city,52550,16840,43128,20233.273,3903.563335,937158.9524,231.57702,1,1167,569,524,643,45.02999143
3499,Polygon,13982,6,65,44916,3,60650449163,Block Group 3,G5030,S,647671,0,33.797846,-116.4537089,15000US060650449163,232.351582,107,612048,Cathedral City city,52550,16840,43128,20233.273,3871.455871,940293.4899,232.351582,1,2162,514,1454,708,24.30619796
3500,Polygon,13983,6,65,45000,1,60650450001,Block Group 1,G5030,S,454538,0,33.7765033,-116.4637012,15000US060650450001,162.984954,107,612048,Cathedral City city,52550,16840,43128,20233.273,3519.825916,659576.7094,162.984954,1,1090,199,841,249,48.21100917
3501,Polygon,13984,6,65,45000,2,60650450002,Block Group 2,G5030,S,1253971,0,33.7671203,-116.4743882,15000US060650450002,449.541563,107,612048,Cathedral City city,52550,16840,43128,20233.273,6140.936113,1819230.162,449.541563,1,1065,816,213,852,49.342723
3502,Polygon,13985,6,65,45000,3,60650450003,Block Group 3,G5030,S,1917427,115034,33.7811872,-116.4677015,15000US060650450003,728.858192,107,612048,Cathedral City city,52550,16840,43128,20233.273,9616.099417,2941038.671,726.746483,0.997102716,1032,419,577,455,50.92054264
3507,Polygon,14013,6,65,44907,1,60650449071,Block Group 1,G5030,S,661530,0,33.8085949,-116.4734194,15000US060650449071,237.382242,107,612048,Cathedral City city,52550,16840,43128,20233.273,4883.931545,960645.1383,237.380583,0.999993011,2104,231,1769,335,24.97623574
4231,Polygon,16123,6,65,44926,1,60650449261,Block Group 1,G5030,S,1102392,0,33.8195737,-116.4655983,15000US060650449261,395.681059,107,612048,Cathedral City city,52550,16840,43128,20233.273,5242.134583,1601264.434,395.681059,1,3976,413,3031,945,13.2168008
4715,Polygon,18303,6,65,44520,2,60650445202,Block Group 2,G5030,S,111617182,0,33.8675296,-116.3912606,15000US060650445202,40107.30336,107,612048,Cathedral City city,52550,16840,43128,20233.273,21403.44233,23977106.93,5924.872155,0.147725518,833,405,352,481,63.08523409
4733,Polygon,18490,6,65,44926,2,60650449262,Block Group 2,G5030,S,517723,0,33.8197747,-116.4765047,15000US060650449262,185.827321,107,612048,Cathedral City city,52550,16840,43128,20233.273,3524.326666,752016.4872,185.827321,1,736,316,292,444,71.39945652
4854,Polygon,18947,6,65,44923,1,60650449231,Block Group 1,G5030,S,665997,0,33.8413532,-116.4713615,15000US060650449231,239.167199,107,612048,Cathedral City city,52550,16840,43128,20233.273,3933.342729,967875.3162,239.167199,1,2068,556,1286,782,25.41102515
4856,Polygon,18950,6,65,44924,1,60650449241,Block Group 1,G5030,S,652799,0,33.8341103,-116.4712858,15000US060650449241,234.388121,107,612048,Cathedral City city,52550,16840,43128,20233.273,3890.524735,948535.0743,234.388121,1,2656,690,1804,852,19.78539157
4857,Polygon,18951,6,65,44925,2,60650449252,Block Group 2,G5030,S,976950,0,33.8268555,-116.4646938,15000US060650449252,350.715332,107,612048,Cathedral City city,52550,16840,43128,20233.273,4858.841397,1419294.592,350.715332,1,2679,805,1743,936,19.61552818
5311,Polygon,21106,6,65,44522,1,60650445221,Block Group 1,G5030,S,154022499,871170,33.9122639,-116.5549286,15000US060650445221,55774.75204,107,612048,Cathedral City city,52550,16840,43128,20233.273,3314.1414,271289.1366,67.037006,0.001201924,4401,2122,1874,2527,11.94046808
2187,Polygon,8549,6,97,154304,1,60971543041,Block Group 1,G5030,S,730623158,4675257,38.6883642,-123.2302818,15000US060971543041,298542.3236,648,612146,Cazadero CDP,312,143,43875,7454.35261,20326.22681,3020576.706,746.400759,0.002500151,959,607,240,719,0.325338895
2526,Polygon,9920,6,97,154304,2,60971543042,Block Group 2,G5030,S,78949547,2196244,38.4890315,-123.1260557,15000US060971543042,32783.93359,648,612146,Cazadero CDP,312,143,43875,7454.35261,25631.86766,20138777.94,4976.400404,0.151793878,538,485,35,503,0.579925651
2804,Polygon,11289,6,97,153703,1,60971537031,Block Group 1,G5030,S,26565271,434930,38.4981954,-123.0502693,15000US060971537031,10910.39037,648,612146,Cazadero CDP,312,143,43875,7454.35261,15679.1493,7007340.093,1731.551447,0.158706645,1087,967,37,1050,0.287028519
3040,Polygon,12266,6,107,2700,1,61070027001,Block Group 1,G5030,S,716561110,84019,36.1582875,-118.6040022,15000US061070027001,272255.1459,650,612314,Cedar Slope CDP,0,0,0,683.961903,8775.590599,2767895.619,683.961903,0.002512209,476,401,63,413,0
3531,Polygon,14129,6,49,400,1,60490004001,Block Group 1,G5030,S,905458452,140338660,41.6997324,-120.119848,15000US060490004001,464753.6554,651,612328,Cedarville CDP,297,153,28274,6223.641623,16763.87611,12084030.73,2986.029022,0.006424972,881,605,84,797,0.337116913
3543,Polygon,14135,6,49,400,2,60490004002,Block Group 2,G5030,S,674044696,70752763,41.3746343,-120.1065408,15000US060490004002,327122.5374,651,612328,Cedarville CDP,297,153,28274,6223.641623,17237.34632,13102153.35,3237.612601,0.009897247,351,303,20,331,0.846153846
653,Polygon,3488,6,99,2602,3,60990026023,Block Group 3,G5030,S,1048242,0,37.5823831,-120.940817,15000US060990026023,413.164945,81,612524,Ceres city,46570,13110,46132,9526.207883,6419.625546,1501123.119,370.935601,0.897790593,1575,489,1034,541,29.56825397
654,Polygon,3489,6,99,2603,1,60990026031,Block Group 1,G5030,S,454709,0,37.5973029,-120.9523809,15000US060990026031,179.293901,81,612524,Ceres city,46570,13110,46132,9526.207883,3458.744482,725576.6759,179.293901,1,669,203,383,286,69.61136024
655,Polygon,3490,6,99,2603,2,60990026032,Block Group 2,G5030,S,839854,0,37.6045646,-120.9524399,15000US060990026032,331.224366,81,612524,Ceres city,46570,13110,46132,9526.207883,4669.855179,1340417.455,331.224366,1,2011,1114,833,1178,23.15763302
656,Polygon,3491,6,99,2604,1,60990026041,Block Group 1,G5030,S,584454,0,37.6059637,-120.9615685,15000US060990026041,230.507049,81,612524,Ceres city,46570,13110,46132,9526.207883,3860.886669,932828.9315,230.507049,1,1360,552,537,823,34.24264706
657,Polygon,3492,6,99,2602,1,60990026021,Block Group 1,G5030,S,796378,0,37.5903942,-120.9519095,15000US060990026021,313.958523,81,612524,Ceres city,46570,13110,46132,9526.207883,5934.401951,1223810.108,302.410064,0.963216609,886,415,446,440,52.56207675
1887,Polygon,7748,6,99,2302,2,60990023022,Block Group 2,G5030,S,786529,0,37.6156337,-120.979307,15000US060990023022,310.284709,81,612524,Ceres city,46570,13110,46132,9526.207883,88.759302,158.710486,0.039218,1.26E-04,1706,241,1426,280,27.29777257
1893,Polygon,7751,6,99,2504,1,60990025041,Block Group 1,G5030,S,656535,0,37.5839628,-120.9706378,15000US060990025041,258.78532,81,612524,Ceres city,46570,13110,46132,9526.207883,4092.199021,1047267.033,258.78532,1,2168,485,1333,835,21.48062731
1911,Polygon,7841,6,99,2604,2,60990026042,Block Group 2,G5030,S,630302,0,37.6051216,-120.9694303,15000US060990026042,248.585168,81,612524,Ceres city,46570,13110,46132,9526.207883,6375.3117,961713.1911,237.644505,0.955988271,1089,342,619,470,42.76400367
1913,Polygon,7842,6,99,2604,3,60990026043,Block Group 3,G5030,S,561299,0,37.5992776,-120.9607749,15000US060990026043,221.335392,81,612524,Ceres city,46570,13110,46132,9526.207883,3897.983556,895712.5531,221.335392,1,1997,240,1617,380,23.31997997
1914,Polygon,7843,6,99,2605,1,60990026051,Block Group 1,G5030,S,834136,0,37.6056106,-120.9420637,15000US060990026051,328.977142,81,612524,Ceres city,46570,13110,46132,9526.207883,4752.921762,1331323.258,328.977142,1,1791,705,951,840,26.00223339
1915,Polygon,7844,6,99,2605,2,60990026052,Block Group 2,G5030,S,812144,0,37.5983379,-120.9421458,15000US060990026052,320.241356,81,612524,Ceres city,46570,13110,46132,9526.207883,4533.527686,1295970.787,320.241356,1,1913,895,804,1109,24.34396236
1916,Polygon,7845,6,99,2701,2,60990027012,Block Group 2,G5030,S,1336864,66887,37.6157247,-120.9515666,15000US060990027012,553.787573,81,612524,Ceres city,46570,13110,46132,9526.207883,6354.266201,1026511.835,253.656599,0.458039529,2457,703,1416,1041,18.95400895
1918,Polygon,7846,6,99,2702,1,60990027021,Block Group 1,G5030,S,336557,0,37.6111283,-120.9707668,15000US060990027021,132.75621,81,612524,Ceres city,46570,13110,46132,9526.207883,3088.533837,536276.5985,132.516833,0.998196868,1880,144,1421,459,24.7712766
1920,Polygon,7847,6,99,2702,2,60990027022,Block Group 2,G5030,S,468448,28366,37.6176433,-120.9733291,15000US060990027022,196.00659,81,612524,Ceres city,46570,13110,46132,9526.207883,1493.297867,122082.0045,30.16712,0.153908703,2009,233,1576,433,23.18068691
1922,Polygon,7848,6,99,2702,3,60990027023,Block Group 3,G5030,S,341903,0,37.6167723,-120.9684692,15000US060990027023,134.884163,81,612524,Ceres city,46570,13110,46132,9526.207883,2929.561056,373482.8596,92.289624,0.684213935,1400,147,1158,242,33.26428571
1923,Polygon,7849,6,99,2702,4,60990027024,Block Group 4,G5030,S,495698,0,37.6176813,-120.9604916,15000US060990027024,195.562172,81,612524,Ceres city,46570,13110,46132,9526.207883,4233.937689,643507.2237,159.014098,0.813112763,1170,540,482,688,39.8034188
1924,Polygon,7850,6,99,2702,5,60990027025,Block Group 5,G5030,S,556819,0,37.6128069,-120.962494,15000US060990027025,219.646146,81,612524,Ceres city,46570,13110,46132,9526.207883,5046.108211,822933.7528,203.351359,0.925813463,1084,402,603,481,42.96125461
2026,Polygon,8091,6,99,3001,1,60990030011,Block Group 1,G5030,S,8989945,77525,37.6018515,-120.9088941,15000US060990030011,3576.286202,81,612524,Ceres city,46570,13110,46132,9526.207883,10202.59695,4664189.759,1152.54639,0.322274652,8118,1725,4137,3981,5.736634639
2027,Polygon,8092,6,99,3001,3,60990030013,Block Group 3,G5030,S,316958,0,37.5980375,-120.9338626,15000US060990030013,124.980866,81,612524,Ceres city,46570,13110,46132,9526.207883,2939.244494,505779.6203,124.980866,1,950,509,439,511,49.02105263
2028,Polygon,8093,6,99,3002,1,60990030021,Block Group 1,G5030,S,15461953,0,37.5656954,-120.9665079,15000US060990030021,6091.60877,81,612524,Ceres city,46570,13110,46132,9526.207883,8325.483396,3302052.136,815.954853,0.13394735,1171,529,527,644,39.76942784
2030,Polygon,8094,6,99,3002,2,60990030022,Block Group 2,G5030,S,4569566,0,37.5608406,-120.9278525,15000US060990030022,1800.053439,81,612524,Ceres city,46570,13110,46132,9526.207883,218.287774,2105.785769,0.520351,2.89E-04,1128,678,426,702,41.28546099
2076,Polygon,8204,6,99,2503,1,60990025031,Block Group 1,G5030,S,410841,0,37.5826267,-120.9615398,15000US060990025031,161.933887,81,612524,Ceres city,46570,13110,46132,9526.207883,3446.837361,655323.191,161.933887,1,1319,607,682,637,35.3070508
2098,Polygon,8230,6,99,3100,3,60990031003,Block Group 3,G5030,S,85957002,309828,37.5145901,-121.0223421,15000US060990031003,33945.3417,81,612524,Ceres city,46570,13110,46132,9526.207883,8135.825376,4142006.888,1023.512192,0.030151772,2207,1069,1077,1130,21.10104214
2131,Polygon,8300,6,99,2501,2,60990025012,Block Group 2,G5030,S,1304317,0,37.5876231,-120.9890474,15000US060990025012,514.166818,81,612524,Ceres city,46570,13110,46132,9526.207883,6118.054367,2080759.291,514.166818,1,550,275,176,374,84.67272727
2132,Polygon,8301,6,99,3001,2,60990030012,Block Group 2,G5030,S,7336270,0,37.5838877,-120.9189155,15000US060990030012,2891.712931,81,612524,Ceres city,46570,13110,46132,9526.207883,1138.964019,1807.565988,0.446659,1.54E-04,812,551,196,616,57.35221675
3158,Polygon,12626,6,99,2602,2,60990026022,Block Group 2,G5030,S,831151,0,37.591106,-120.9419708,15000US060990026022,327.673613,81,612524,Ceres city,46570,13110,46132,9526.207883,4645.939135,1326048.066,327.673613,1,2510,927,1277,1233,18.55378486
3512,Polygon,14034,6,99,2503,2,60990025032,Block Group 2,G5030,S,641401,0,37.5838365,-120.9528002,15000US060990025032,252.817612,81,612524,Ceres city,46570,13110,46132,9526.207883,5497.092263,410151.324,101.350599,0.400884251,1544,284,1216,328,30.1619171
3865,Polygon,14991,6,99,2701,1,60990027011,Block Group 1,G5030,S,619761,0,37.6127634,-120.9434507,15000US060990027011,244.476924,81,612524,Ceres city,46570,13110,46132,9526.207883,3912.333567,989362.3958,244.476772,0.999999378,1521,717,731,790,30.61801446
4600,Polygon,17614,6,99,2501,3,60990025013,Block Group 3,G5030,S,1306027,0,37.5875955,-120.9798652,15000US060990025013,514.840456,81,612524,Ceres city,46570,13110,46132,9526.207883,6122.330957,2083485.404,514.840456,1,5000,741,3551,1449,9.314
4601,Polygon,17616,6,99,2503,3,60990025033,Block Group 3,G5030,S,557648,0,37.5880318,-120.9614157,15000US060990025033,219.829612,81,612524,Ceres city,46570,13110,46132,9526.207883,3787.265818,889618.8753,219.829612,1,1552,294,1238,314,30.0064433
4794,Polygon,18759,6,99,2504,2,60990025042,Block Group 2,G5030,S,1751054,0,37.5951794,-120.9694667,15000US060990025042,690.4101,81,612524,Ceres city,46570,13110,46132,9526.207883,7836.873149,2717809.162,671.58527,0.972733843,2520,476,1785,735,18.48015873
