OBJECTID,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight
1117,Polygon,4788,6,47,2201,1,60470022011,Block Group 1,G5030,S,688745,0,37.0664147,-120.8501402,15000US060470022011,267.796779,200,644028,Los Banos city,36626,10303,45665,10187.3975,5095.629046,1083735.116,267.796779,1
1118,Polygon,4789,6,47,2201,2,60470022012,Block Group 2,G5030,S,660005,0,37.0626994,-120.8392293,15000US060470022012,256.596629,200,644028,Los Banos city,36626,10303,45665,10187.3975,4240.582514,1038409.715,256.596629,1
1119,Polygon,4790,6,47,2201,3,60470022013,Block Group 3,G5030,S,643644,0,37.0615336,-120.8487214,15000US060470022013,250.228448,200,644028,Los Banos city,36626,10303,45665,10187.3975,7144.165467,1012638.602,250.228448,1
1120,Polygon,4791,6,47,2201,4,60470022014,Block Group 4,G5030,S,2412148,0,37.0649875,-120.8696759,15000US060470022014,937.852991,200,644028,Los Banos city,36626,10303,45665,10187.3975,9333.076733,2657844.079,656.767575,0.700288405
1121,Polygon,4792,6,47,2202,3,60470022023,Block Group 3,G5030,S,946437,0,37.071595,-120.8567766,15000US060470022023,368.041683,200,644028,Los Banos city,36626,10303,45665,10187.3975,6372.42261,1148531.98,283.808433,0.771131223
1138,Polygon,4817,6,47,2202,4,60470022024,Block Group 4,G5030,S,249168,0,37.0680071,-120.8404733,15000US060470022024,96.885355,200,644028,Los Banos city,36626,10303,45665,10187.3975,3107.301385,392081.1209,96.885355,1
1139,Polygon,4818,6,47,2301,1,60470023011,Block Group 1,G5030,S,5429482,0,37.0495647,-120.8727665,15000US060470023011,2110.151536,200,644028,Los Banos city,36626,10303,45665,10187.3975,12338.03846,6667824.698,1647.655366,0.780823243
2411,Polygon,9409,6,47,2202,5,60470022025,Block Group 5,G5030,S,7198886,0,37.0857891,-120.8629421,15000US060470022025,2800.472974,200,644028,Los Banos city,36626,10303,45665,10187.3975,5788.700892,1674928.34,413.883806,0.14779068
2496,Polygon,9824,6,47,2202,1,60470022021,Block Group 1,G5030,S,3706981,0,37.0889201,-120.8429541,15000US060470022021,1442.189284,200,644028,Los Banos city,36626,10303,45665,10187.3975,7146.084484,1523928.734,376.570991,0.261110657
2728,Polygon,10837,6,47,2202,2,60470022022,Block Group 2,G5030,S,499140,0,37.0714661,-120.8406066,15000US060470022022,194.100414,200,644028,Los Banos city,36626,10303,45665,10187.3975,3736.253089,785496.5085,194.100414,1
2746,Polygon,10866,6,47,2201,5,60470022015,Block Group 5,G5030,S,931913,0,37.0592701,-120.8563133,15000US060470022015,362.27799,200,644028,Los Banos city,36626,10303,45665,10187.3975,6263.413066,1466087.011,362.27799,1
4967,Polygon,19494,6,47,2301,2,60470023012,Block Group 2,G5030,S,1707614,0,37.0515273,-120.8426982,15000US060470023012,663.694236,200,644028,Los Banos city,36626,10303,45665,10187.3975,8098.916122,2000238.204,494.269624,0.744724901
4970,Polygon,19496,6,47,2302,1,60470023021,Block Group 1,G5030,S,23679879,1298156,37.080508,-120.7885749,15000US060470023021,9715.344214,200,644028,Los Banos city,36626,10303,45665,10187.3975,17347.03258,4415479.54,1091.088756,0.112305723
4978,Polygon,19509,6,47,2302,2,60470023022,Block Group 2,G5030,S,4808350,0,37.0710536,-120.8236842,15000US060470023022,1869.799662,200,644028,Los Banos city,36626,10303,45665,10187.3975,13252.82049,7566810.769,1869.799662,1
4979,Polygon,19510,6,47,2302,3,60470023023,Block Group 3,G5030,S,1300534,0,37.0591352,-120.8212039,15000US060470023023,505.575936,200,644028,Los Banos city,36626,10303,45665,10187.3975,7741.205252,2045993.225,505.575936,1
4980,Polygon,19511,6,47,2302,4,60470023024,Block Group 4,G5030,S,4822638,0,37.0472167,-120.8238691,15000US060470023024,1874.194069,200,644028,Los Banos city,36626,10303,45665,10187.3975,11768.18956,4368697.42,1079.528642,0.575996189
4985,Polygon,19516,6,47,2301,3,60470023013,Block Group 3,G5030,S,944444,0,37.0463886,-120.848393,15000US060470023013,367.025582,200,644028,Los Banos city,36626,10303,45665,10187.3975,4989.896869,1378209.931,340.563091,0.927900146
1443,Polygon,6367,6,103,900,2,61030009002,Block Group 2,G5030,S,3985126,60710,40.032683,-122.1029875,15000US061030009002,1707.249615,1033,644140,Los Molinos CDP,2184,845,36466,2423.266393,13215.9722,6908994.067,1707.249615,1
1526,Polygon,6632,6,103,900,3,61030009003,Block Group 3,G5030,S,231360088,2482228,39.9533595,-122.0091131,15000US061030009003,98456.4765,1033,644140,Los Molinos CDP,2184,845,36466,2423.266393,7825.322371,2897617.099,716.016779,0.007272419
47,Polygon,115,6,29,4500,1,60290045001,Block Group 1,G5030,S,11038241,240762,35.6197154,-119.7011874,15000US060290045001,4226.905028,1037,644280,Lost Hills CDP,2194,452,31875,5400.238129,7831.620248,2561873.959,633.052842,0.149767463
49,Polygon,116,6,29,4500,2,60290045002,Block Group 2,G5030,S,2325006606,8195860,35.6497752,-119.7746623,15000US060290045002,875000.3338,1037,644280,Lost Hills CDP,2194,452,31875,5400.238129,24371.62639,19292114.4,4767.185288,0.00544821
2332,Polygon,9003,6,33,1200,1,60330012001,Block Group 1,G5030,S,125646677,703704,38.9463097,-122.4778385,15000US060330012001,51657.65816,1038,644350,Lower Lake CDP,1620,685,31781,2849.14221,10877.56097,4153754.061,1026.414982,0.019869561
2509,Polygon,9876,6,33,1200,2,60330012002,Block Group 2,G5030,S,175137839,341396,38.8477883,-122.4648516,15000US060330012002,71585.87553,1038,644350,Lower Lake CDP,1620,685,31781,2849.14221,6331.235153,2396807.026,592.263915,0.008273474
4974,Polygon,19504,6,33,1200,3,60330012003,Block Group 3,G5030,S,71062899,1707562,38.8650539,-122.6389802,15000US060330012003,29708.45275,1038,644350,Lower Lake CDP,1620,685,31781,2849.14221,13612.10213,4979508.363,1230.463313,0.041417953
1836,Polygon,7627,6,91,10000,2,60910100002,Block Group 2,G5030,S,56771926,135551,39.6566857,-120.2823514,15000US060910100002,23759.50073,436,644364,Loyalton city,874,336,43000,384.550676,5141.803502,798842.4688,197.398273,0.008308183
5673,Polygon,23083,6,91,10000,1,60910100001,Block Group 1,G5030,S,415102005,283541,39.610228,-120.1306343,15000US060910100001,173115.8536,436,644364,Loyalton city,874,336,43000,384.550676,4157.568285,757378.9053,187.152403,0.001081082
2359,Polygon,9143,6,33,501,1,60330005011,Block Group 1,G5030,S,2491433,2479571,39.1026518,-122.8068163,15000US060330005011,2042.281255,1041,644406,Lucerne CDP,3318,1258,20784,5307.039317,8100.082118,2421480.788,598.360934,0.292986548
2362,Polygon,9146,6,33,501,2,60330005012,Block Group 2,G5030,S,12871999,18508924,39.0649878,-122.7792951,15000US060330005012,12880.46012,1041,644406,Lucerne CDP,3318,1258,20784,5307.039317,24133.04255,18670265.39,4613.523052,0.358179988
4977,Polygon,19508,6,33,600,1,60330006001,Block Group 1,G5030,S,32775946,3295524,39.0420655,-122.7165483,15000US060330006001,14797.1578,1041,644406,Lucerne CDP,3318,1258,20784,5307.039317,4577.479339,385079.9641,95.155331,0.006430649
1038,Polygon,4660,6,71,12103,1,60710121031,Block Group 1,G5030,S,99183072,0,34.3949834,-116.9120019,15000US060710121031,36082.81162,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,41265.23912,81924528.76,20243.99193,0.56104253
1168,Polygon,4886,6,71,10424,2,60710104242,Block Group 2,G5030,S,751904849,0,34.2398023,-116.6348263,15000US060710104242,272544.7478,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,23376.39185,26157963.68,6463.773593,0.023716376
1171,Polygon,4888,6,71,12103,2,60710121032,Block Group 2,G5030,S,42745555,0,34.4224193,-116.9913615,15000US060710121032,15560.93588,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,33860.98021,61435102.03,15180.94432,0.975580418
1196,Polygon,4936,6,71,9708,2,60710097082,Block Group 2,G5030,S,46399634,0,34.4293011,-117.1160168,15000US060710097082,16893.90971,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,11480.00196,7481712.613,1848.771449,0.109434197
4154,Polygon,15614,6,71,10424,1,60710104241,Block Group 1,G5030,S,926632834,0,34.4977054,-116.6117082,15000US060710104241,337932.182,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,45355.91109,99647065.95,24623.32624,0.072864698
4156,Polygon,15617,6,71,12104,1,60710121041,Block Group 1,G5030,S,917443490,0,34.6613024,-116.9072727,15000US060710121041,335890.5136,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,72101.37207,116968252.5,28903.48464,0.086050315
4546,Polygon,17381,6,71,9708,1,60710097081,Block Group 1,G5030,S,33820603,0,34.4559497,-117.1222708,15000US060710097081,12321.72828,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,4885.643644,1432848.589,354.064597,0.028734978
4742,Polygon,18510,6,71,12104,2,60710121042,Block Group 2,G5030,S,389623586,0,34.5786255,-117.0799369,15000US060710121042,142365.2046,1042,644420,Lucerne Valley CDP,5767,1986,34024,99603.59661,14924.30868,8033980.574,1985.239835,0.013944698
658,Polygon,3508,6,37,540202,1,60375402021,Block Group 1,G5030,S,168246,0,33.9350031,-118.2105603,15000US060375402021,60.55044,24,644574,Lynwood city,70789,15206,41930,4510.329836,2089.475728,245038.9352,60.55044,1
1245,Polygon,5103,6,37,541700,2,60375417002,Block Group 2,G5030,S,196729,0,33.9167111,-118.1992232,15000US060375417002,70.771452,24,644574,Lynwood city,70789,15206,41930,4510.329836,2856.135334,286401.9046,70.771452,1
1247,Polygon,5108,6,37,540101,4,60375401014,Block Group 4,G5030,S,343734,0,33.9326585,-118.1957294,15000US060375401014,123.700782,24,644574,Lynwood city,70789,15206,41930,4510.329836,3071.213131,500599.3058,123.700782,1
1294,Polygon,5630,6,37,541801,1,60375418011,Block Group 1,G5030,S,236173,0,33.9153969,-118.1930827,15000US060375418011,84.958113,24,644574,Lynwood city,70789,15206,41930,4510.329836,2441.645775,343813.2863,84.958113,1
1295,Polygon,5631,6,37,541801,2,60375418012,Block Group 2,G5030,S,299192,0,33.9123843,-118.1932288,15000US060375418012,107.615972,24,644574,Lynwood city,70789,15206,41930,4510.329836,4788.364932,435506.3868,107.615972,1
1296,Polygon,5632,6,37,541802,2,60375418022,Block Group 2,G5030,S,398543,0,33.9061493,-118.1902303,15000US060375418022,143.343039,24,644574,Lynwood city,70789,15206,41930,4510.329836,5955.710483,432003.2704,106.750333,0.744719337
1360,Polygon,6076,6,37,541700,1,60375417001,Block Group 1,G5030,S,201813,0,33.9140309,-118.2072684,15000US060375417001,72.595517,24,644574,Lynwood city,70789,15206,41930,4510.329836,2300.319936,293783.6325,72.595517,1
1361,Polygon,6077,6,37,541700,3,60375417003,Block Group 3,G5030,S,378117,0,33.9140848,-118.201602,15000US060375417003,136.015471,24,644574,Lynwood city,70789,15206,41930,4510.329836,3207.733478,550435.082,136.015471,1
1362,Polygon,6078,6,37,541700,5,60375417005,Block Group 5,G5030,S,235443,0,33.91856,-118.2066483,15000US060375417005,84.701686,24,644574,Lynwood city,70789,15206,41930,4510.329836,2410.735622,342775.5615,84.701686,1
1375,Polygon,6096,6,37,541802,3,60375418023,Block Group 3,G5030,S,310829,0,33.9099905,-118.1892387,15000US060375418023,111.800165,24,644574,Lynwood city,70789,15206,41930,4510.329836,2697.672491,452439.2147,111.800165,1
1376,Polygon,6097,6,37,541802,4,60375418024,Block Group 4,G5030,S,173098,0,33.9141045,-118.1876208,15000US060375418024,62.267139,24,644574,Lynwood city,70789,15206,41930,4510.329836,2168.635258,251986.1726,62.267139,1
1606,Polygon,6800,6,37,540203,3,60375402033,Block Group 3,G5030,S,135544,0,33.9305108,-118.2000759,15000US060375402033,48.776637,24,644574,Lynwood city,70789,15206,41930,4510.329836,1805.970128,197392.0473,48.776637,1
1609,Polygon,6804,6,37,540502,3,60375405023,Block Group 3,G5030,S,220764,0,33.9152416,-118.2108927,15000US060375405023,79.414524,24,644574,Lynwood city,70789,15206,41930,4510.329836,2556.288973,321379.1755,79.414524,1
1841,Polygon,7629,6,37,540101,1,60375401011,Block Group 1,G5030,S,223050,0,33.9324916,-118.1847688,15000US060375401011,80.268418,24,644574,Lynwood city,70789,15206,41930,4510.329836,2478.593554,324834.7629,80.268418,1
1842,Polygon,7630,6,37,540101,3,60375401013,Block Group 3,G5030,S,424096,0,33.9315389,-118.1903615,15000US060375401013,152.616335,24,644574,Lynwood city,70789,15206,41930,4510.329836,3366.115308,617616.3943,152.616335,1
1843,Polygon,7631,6,37,540102,1,60375401021,Block Group 1,G5030,S,291740,0,33.9269569,-118.1937831,15000US060375401021,104.975899,24,644574,Lynwood city,70789,15206,41930,4510.329836,2976.220854,424822.39,104.975899,1
1844,Polygon,7632,6,37,540102,2,60375401022,Block Group 2,G5030,S,273855,0,33.9212906,-118.197241,15000US060375401022,98.527068,24,644574,Lynwood city,70789,15206,41930,4510.329836,2767.841668,398724.8986,98.527068,1
1845,Polygon,7633,6,37,540102,4,60375401024,Block Group 4,G5030,S,301126,0,33.924673,-118.1965707,15000US060375401024,108.347716,24,644574,Lynwood city,70789,15206,41930,4510.329836,2830.549475,438467.65,108.347716,1
1848,Polygon,7651,6,37,540501,2,60375405012,Block Group 2,G5030,S,815513,0,33.9260456,-118.223575,15000US060375405012,293.435074,24,644574,Lynwood city,70789,15206,41930,4510.329836,4947.885416,1187489.613,293.435074,1
1849,Polygon,7652,6,37,540501,3,60375405013,Block Group 3,G5030,S,260278,0,33.9213155,-118.2120076,15000US060375405013,93.642794,24,644574,Lynwood city,70789,15206,41930,4510.329836,2700.763144,378958.9422,93.642794,1
1850,Polygon,7653,6,37,540501,4,60375405014,Block Group 4,G5030,S,172991,0,33.9225038,-118.2163233,15000US060375405014,62.240125,24,644574,Lynwood city,70789,15206,41930,4510.329836,2421.996822,251876.8503,62.240125,1
1851,Polygon,7654,6,37,540502,1,60375405021,Block Group 1,G5030,S,249804,0,33.9177522,-118.215419,15000US060375405021,89.866969,24,644574,Lynwood city,70789,15206,41930,4510.329836,2512.281961,363678.7188,89.866969,1
1929,Polygon,7854,6,37,540502,2,60375405022,Block Group 2,G5030,S,128573,0,33.9138001,-118.214741,15000US060375405022,46.249767,24,644574,Lynwood city,70789,15206,41930,4510.329836,2231.338484,187166.1676,46.249767,1
2146,Polygon,8398,6,37,540000,1,60375400001,Block Group 1,G5030,S,220464,0,33.919594,-118.1865695,15000US060375400001,79.315283,24,644574,Lynwood city,70789,15206,41930,4510.329836,2610.907294,320977.5625,79.315283,1
2147,Polygon,8399,6,37,540000,2,60375400002,Block Group 2,G5030,S,255806,0,33.926826,-118.1835428,15000US060375400002,92.045385,24,644574,Lynwood city,70789,15206,41930,4510.329836,2865.914299,372494.4557,92.045385,1
2166,Polygon,8498,6,37,540202,2,60375402022,Block Group 2,G5030,S,216260,0,33.9329462,-118.2064774,15000US060375402022,77.826658,24,644574,Lynwood city,70789,15206,41930,4510.329836,2505.676859,314953.311,77.826658,1
2167,Polygon,8499,6,37,540202,3,60375402023,Block Group 3,G5030,S,293234,0,33.9343557,-118.2022658,15000US060375402023,105.531014,24,644574,Lynwood city,70789,15206,41930,4510.329836,2888.517886,427068.8624,105.531014,1
2168,Polygon,8500,6,37,540203,1,60375402031,Block Group 1,G5030,S,590823,0,33.9263317,-118.2042024,15000US060375402031,212.590257,24,644574,Lynwood city,70789,15206,41930,4510.329836,4129.672838,860322.2458,212.590257,1
2169,Polygon,8501,6,37,540203,2,60375402032,Block Group 2,G5030,S,174848,0,33.9291623,-118.2083629,15000US060375402032,62.917905,24,644574,Lynwood city,70789,15206,41930,4510.329836,2471.057483,254619.7277,62.917905,1
2170,Polygon,8502,6,37,540300,1,60375403001,Block Group 1,G5030,S,461206,0,33.9371066,-118.2254173,15000US060375403001,165.992847,24,644574,Lynwood city,70789,15206,41930,4510.329836,4532.960331,671749.2197,165.992847,1
2171,Polygon,8503,6,37,540300,2,60375403002,Block Group 2,G5030,S,392394,0,33.9343803,-118.2191597,15000US060375403002,141.217707,24,644574,Lynwood city,70789,15206,41930,4510.329836,3578.316461,571487.7827,141.217707,1
2172,Polygon,8504,6,37,540300,3,60375403003,Block Group 3,G5030,S,474766,0,33.9294706,-118.2167133,15000US060375403003,170.842082,24,644574,Lynwood city,70789,15206,41930,4510.329836,5139.966186,691373.3781,170.842082,1
2173,Polygon,8505,6,37,540300,4,60375403004,Block Group 4,G5030,S,203516,0,33.9335754,-118.2141717,15000US060375403004,73.24117,24,644574,Lynwood city,70789,15206,41930,4510.329836,2365.643349,296396.5002,73.24117,1
2174,Polygon,8508,6,37,540501,1,60375405011,Block Group 1,G5030,S,203956,0,33.9255586,-118.2140678,15000US060375405011,73.386544,24,644574,Lynwood city,70789,15206,41930,4510.329836,2577.887628,296984.805,73.386544,1
2780,Polygon,11189,6,37,540101,2,60375401012,Block Group 2,G5030,S,263706,0,33.9269569,-118.1871998,15000US060375401012,94.888231,24,644574,Lynwood city,70789,15206,41930,4510.329836,2634.511813,383999.0472,94.888231,1
3272,Polygon,13014,6,37,540000,4,60375400004,Block Group 4,G5030,S,813929,123460,33.921821,-118.179495,15000US060375400004,337.266356,24,644574,Lynwood city,70789,15206,41930,4510.329836,6631.524534,1030457.007,254.631472,0.754986282
3342,Polygon,13228,6,37,540102,3,60375401023,Block Group 3,G5030,S,383863,0,33.9205362,-118.1904377,15000US060375401023,138.103038,24,644574,Lynwood city,70789,15206,41930,4510.329836,3067.532731,558883.1666,138.103038,1
3354,Polygon,13302,6,37,541700,4,60375417004,Block Group 4,G5030,S,220999,0,33.9220005,-118.2063154,15000US060375417004,79.511066,24,644574,Lynwood city,70789,15206,41930,4510.329836,2587.7754,321769.8694,79.511066,1
3382,Polygon,13437,6,37,541700,6,60375417006,Block Group 6,G5030,S,167256,0,33.9191494,-118.1988959,15000US060375417006,60.171684,24,644574,Lynwood city,70789,15206,41930,4510.329836,2496.229669,243506.1672,60.171684,1
4306,Polygon,16350,6,37,540201,1,60375402011,Block Group 1,G5030,S,127093,0,33.9431037,-118.2147728,15000US060375402011,45.750112,24,644574,Lynwood city,70789,15206,41930,4510.329836,2243.341574,185144.1347,45.750112,1
4307,Polygon,16351,6,37,540201,2,60375402012,Block Group 2,G5030,S,133678,0,33.9384794,-118.2126145,15000US060375402012,48.114193,24,644574,Lynwood city,70789,15206,41930,4510.329836,2102.071158,194711.2328,48.114193,1
4319,Polygon,16363,6,37,541801,3,60375418013,Block Group 3,G5030,S,179576,0,33.9089087,-118.1965516,15000US060375418013,64.588947,24,644574,Lynwood city,70789,15206,41930,4510.329836,1952.815702,173916.5023,42.975704,0.66537242
4517,Polygon,17244,6,37,540202,4,60375402024,Block Group 4,G5030,S,78364,0,33.9319507,-118.2102763,15000US060375402024,28.200866,24,644574,Lynwood city,70789,15206,41930,4510.329836,1396.804193,114124.8571,28.200866,1
4525,Polygon,17267,6,37,541802,1,60375418021,Block Group 1,G5030,S,212044,0,33.9095059,-118.1845586,15000US060375418021,76.267954,24,644574,Lynwood city,70789,15206,41930,4510.329836,2486.705545,308645.4584,76.267954,1
5174,Polygon,20431,6,37,540000,3,60375400003,Block Group 3,G5030,S,296656,0,33.9172437,-118.1833233,15000US060375400003,106.720269,24,644574,Lynwood city,70789,15206,41930,4510.329836,3205.972588,431881.6072,106.720269,1
5625,Polygon,22819,6,63,300,1,60630003001,Block Group 1,G5030,S,23956878,4955,39.792618,-120.5269749,15000US060630003001,10042.09403,1044,644672,Mabie CDP,52,38,0,3947.818032,23890.62404,15976252.76,3947.818032,0.393126973
