OBJECTID,FID_ACS_2016_5YR_BG_06_CALIFORNI,BG_COUNTYFP,BG_TRACTCE,BG_BLKGRPCE,BG_GEOID,BG_NAMELSAD,BG_MTFCC,BG_FUNCSTAT,BG_ALAND,BG_AWATER,BG_INTPTLAT,BG_INTPTLON,BG_GEOID_Data,FID_DAC_Place_2010_2014,DACP_Place_IDNumber,DACP_Place_Name,DAC_Population,DAC_Households,DAC_Median_Household_Income,DACP_area_a_,Shape_Length,Shape_Area,DACP_BG_int_a_,Percent_intersection
3024,12124,67,5801,2,60670058012,Block Group 2,G5030,S,643715,0,38.6064628,-121.3506539,15000US060670058012,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4112.127046,1055702.594,260.869792,0.013870888
2847,11428,77,4203,2,60770042032,Block Group 2,G5030,S,498604,0,38.1429812,-121.2829556,15000US060770042032,248,642202,Lodi city,63158,21988,48662,14382,3725.192984,807393.7528,199.511341,0.013872295
5139,20131,83,2702,4,60830027024,Block Group 4,G5030,S,420381,0,34.641519,-120.4711388,15000US060830027024,433,642524,Lompoc city,43045,13359,47908,11068,3230.916876,622548.4959,153.835084,0.013899086
1576,6731,67,5605,1,60670056051,Block Group 1,G5030,S,645388,0,38.5922902,-121.3968365,15000US060670056051,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4114.285493,1058028.636,261.44457,0.01390145
1918,7846,99,2702,1,60990027021,Block Group 1,G5030,S,336557,0,37.6111283,-120.9707668,15000US060990027021,81,612524,Ceres city,46570,13110,46132,9526,3088.533837,536276.5985,132.516833,0.013911068
2795,11270,37,530203,2,60375302032,Block Group 2,G5030,S,301712,0,34.0237743,-118.1249014,15000US060375302032,142,648816,Montebello city,63353,19674,47562,7819,2738.735019,440335.4407,108.809257,0.013916007
2911,11636,37,432601,2,60374326012,Block Group 2,G5030,S,347786,0,34.0790491,-118.0155751,15000US060374326012,430,622230,El Monte city,115243,29793,38906,9022,2981.663199,508231.9536,125.586851,0.013920068
1578,6733,67,5606,2,60670056062,Block Group 2,G5030,S,646768,0,38.5850521,-121.3968542,15000US060670056062,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4119.995365,1060081.277,261.951788,0.01392842
1784,7445,83,2705,1,60830027051,Block Group 1,G5030,S,421294,0,34.6519565,-120.4731677,15000US060830027051,433,642524,Lompoc city,43045,13359,47908,11068,3763.446579,624052.8921,154.206828,0.013932673
1597,6785,67,5801,1,60670058011,Block Group 1,G5030,S,646720,0,38.6065694,-121.3599027,15000US060670058011,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4122.59588,1060632.423,262.08798,0.013935661
344,1462,37,530601,1,60375306011,Block Group 1,G5030,S,268949,0,34.0571286,-118.1749604,15000US060375306011,757,620802,East Los Angeles CDP,127610,31499,39103,6965,3280.376284,392824.8185,97.069127,0.013936702
846,3986,37,533201,1,60375332011,Block Group 1,G5030,S,108898,0,33.9823595,-118.2121201,15000US060375332011,152,636056,Huntington Park city,58787,14637,34777,2814,1635.252792,158777.9322,39.234882,0.013942744
4804,18791,107,2204,2,61070022042,Block Group 2,G5030,S,738310,0,36.2145691,-119.3616805,15000US061070022042,210,680644,Tulare city,60663,18064,46387,20141,4223.77732,1136531.779,280.843119,0.013943852
2958,11713,37,432602,3,60374326023,Block Group 3,G5030,S,348366,0,34.0825064,-118.0024473,15000US060374326023,430,622230,El Monte city,115243,29793,38906,9022,5101.217283,509121.7462,125.806723,0.013944438
1472,6408,67,6201,2,60670062012,Block Group 2,G5030,S,646929,0,38.6217146,-121.4056403,15000US060670062012,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4237.773803,1061420.764,262.282783,0.013946019
2401,9240,77,4403,1,60770044031,Block Group 1,G5030,S,501572,0,38.1266952,-121.2685596,15000US060770044031,248,642202,Lodi city,63158,21988,48662,14382,3665.265857,811844.8608,200.611234,0.013948772
2169,8501,37,540203,2,60375402032,Block Group 2,G5030,S,174848,0,33.9291623,-118.2083629,15000US060375402032,24,644574,Lynwood city,70789,15206,41930,4510,2471.057483,254619.7277,62.917905,0.013950755
4863,18988,71,11401,2,60710114012,Block Group 2,G5030,S,1155196,0,34.2624531,-116.8488989,15000US060710114012,555,606406,Big Bear City CDP,12563,5054,43404,30023,9204.26008,1695409.818,418.94489,0.013954131
5569,22483,87,110600,4,60871106004,Block Group 4,G5030,S,384156,0,36.9379383,-121.7748497,15000US060871106004,508,601651,Amesti CDP,3213,961,48617,3068,2989.264638,173556.7213,42.8868,0.013978748
3661,14433,73,18519,2,60730185192,Block Group 2,G5030,S,829160,0,33.1902533,-117.2843,15000US060730185192,355,682996,Vista city,96181,30662,47782,17116,4744.267033,968750.7345,239.38352,0.01398595
5410,21628,39,300,7,60390003007,Block Group 7,G5030,S,431245,0,37.1229035,-120.2640848,15000US060390003007,201,613294,Chowchilla city,18411,3873,36852,11228,5115.89994,636299.6195,157.23306,0.014003657
1813,7591,37,535604,2,60375356042,Block Group 2,G5030,S,266905,0,33.9500942,-118.2222373,15000US060375356042,153,673080,South Gate city,95515,23386,43526,6855,2515.572371,388865.9117,96.090859,0.014017631
3153,12623,79,10902,1,60790109021,Block Group 1,G5030,S,481997,0,35.2941262,-120.6500612,15000US060790109021,465,668154,San Luis Obispo city,45911,17855,44894,12781,4242.961145,725147.6577,179.187889,0.014019865
2598,10241,67,5506,2,60670055062,Block Group 2,G5030,S,651002,0,38.5924154,-121.4060807,15000US060670055062,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4127.19983,1067238.602,263.720402,0.01402246
4623,17658,73,10200,3,60730102003,Block Group 3,G5030,S,163195,0,32.5821009,-117.127405,15000US060730102003,309,636294,Imperial Beach city,26857,8649,48117,4053,1918.257202,230499.5984,56.957691,0.014053218
2139,8340,39,507,3,60390005073,Block Group 3,G5030,S,48211517,11453,37.0524786,-120.0495424,15000US060390005073,160,645022,Madera city,62559,16446,42027,15858,4631.066823,902909.0269,223.11368,0.014069472
4842,18891,73,16301,1,60730163011,Block Group 1,G5030,S,527793,0,32.8053889,-116.9565751,15000US060730163011,344,621712,El Cajon city,101582,32088,45957,13151,3693.872273,749168.2789,185.123513,0.014076763
1454,6385,67,7503,3,60670075033,Block Group 3,G5030,S,322101,0,38.6573035,-121.3528491,15000US060670075033,1150,651924,North Highlands CDP,44899,15088,40986,9279,3081.200229,528994.1621,130.717304,0.014087434
4851,18941,107,3601,4,61070036014,Block Group 4,G5030,S,651589,0,36.0694687,-119.0574572,15000US061070036014,209,658240,Porterville city,54949,16060,41267,17352,4002.227538,990537.282,244.767093,0.014105987
1473,6409,67,6201,3,60670062013,Block Group 3,G5030,S,654563,0,38.6143622,-121.4060403,15000US060670062013,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4146.40486,1073727.832,265.323926,0.014107722
1474,6419,67,6201,4,60670062014,Block Group 4,G5030,S,654579,0,38.6181119,-121.4129197,15000US060670062014,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,5297.170014,1073865.247,265.357881,0.014109527
5132,20124,37,482401,2,60374824012,Block Group 2,G5030,S,189164,0,34.0688475,-118.0863139,15000US060374824012,141,662896,Rosemead city,54457,14604,44524,4840,2482.880451,276367.4547,68.291885,0.014109894
1268,5309,67,9320,3,60670093203,Block Group 3,G5030,S,318446,0,38.4577373,-121.3971867,15000US060670093203,811,624498,Florin CDP,50791,15279,40183,9106,3391.698516,520119.9637,128.524442,0.014114259
2696,10677,37,600501,1,60376005011,Block Group 1,G5030,S,332784,0,33.9362971,-118.3224765,15000US060376005011,7,636546,Inglewood city,111133,36309,42249,8480,3128.090832,484692.2166,119.770055,0.014123827
5186,20463,83,2706,1,60830027061,Block Group 1,G5030,S,427462,0,34.6528825,-120.4453383,15000US060830027061,433,642524,Lompoc city,43045,13359,47908,11068,3826.764812,633202.803,156.46782,0.014136955
2302,8956,83,3102,1,60830031021,Block Group 1,G5030,S,505231937,3060189,34.5433993,-120.3736886,15000US060830031021,433,642524,Lompoc city,43045,13359,47908,11068,11986.94547,633976.0284,156.658888,0.014154218
1961,7897,37,535300,1,60375353001,Block Group 1,G5030,S,131301,0,33.9617027,-118.2407644,15000US060375353001,810,624477,Florence-Graham CDP,62815,14316,33992,3340,2171.498476,191349.8064,47.283567,0.014156757
2588,10173,67,5801,4,60670058014,Block Group 4,G5030,S,657469,0,38.5991099,-121.3504643,15000US060670058014,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4256.351515,1078041.319,266.389811,0.014164397
1076,4741,71,12500,4,60710125004,Block Group 4,G5030,S,588239,0,34.0698835,-117.3246107,15000US060710125004,58,614890,Colton city,53129,14885,39915,14992,3805.742015,859431.9128,212.370251,0.014165572
1967,7902,37,535400,3,60375354003,Block Group 3,G5030,S,131469,0,33.9496076,-118.2312842,15000US060375354003,810,624477,Florence-Graham CDP,62815,14316,33992,3340,2513.189156,191539.8316,47.330523,0.014170815
1513,6585,107,3700,3,61070037003,Block Group 3,G5030,S,978995,0,36.0838184,-119.0320294,15000US061070037003,209,658240,Porterville city,54949,16060,41267,17352,6239.522245,995345.1796,245.95515,0.014174455
5692,23153,37,603102,1,60376031021,Block Group 1,G5030,S,215430,0,33.8802431,-118.295513,15000US060376031021,143,628168,Gardena city,59682,20658,47856,5462,2559.798441,313360.1304,77.432975,0.014176671
2655,10576,37,601900,2,60376019002,Block Group 2,G5030,S,334010,0,33.9415557,-118.3417909,15000US060376019002,7,636546,Inglewood city,111133,36309,42249,8480,3087.586815,486538.1367,120.226192,0.014177617
2966,11751,37,433401,1,60374334011,Block Group 1,G5030,S,249779,0,34.0591942,-118.040525,15000US060374334011,121,672996,South El Monte city,20375,4821,44498,2662,1778.046431,152869.1449,37.774788,0.014190379
3230,12828,37,433102,1,60374331021,Block Group 1,G5030,S,432712,0,34.0642058,-118.0566005,15000US060374331021,121,672996,South El Monte city,20375,4821,44498,2662,3378.074042,152896.3792,37.781518,0.014192907
3030,12154,67,5904,1,60670059041,Block Group 1,G5030,S,659507,0,38.6138491,-121.3598804,15000US060670059041,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4154.366678,1081821.298,267.323865,0.014214062
5055,19786,83,2806,2,60830028062,Block Group 2,G5030,S,1153765,0,34.6457337,-120.4801053,15000US060830028062,433,642524,Lompoc city,43045,13359,47908,11068,5227.423586,637153.9102,157.44416,0.014225168
5501,22212,23,600,1,60230006001,Block Group 1,G5030,S,532654,0,40.7917921,-124.1421275,15000US060230006001,175,623042,Eureka city,27039,10758,38007,16156,4406.882514,930213.7631,229.860827,0.014227583
4850,18940,107,3601,3,61070036013,Block Group 3,G5030,S,651768,0,36.0694635,-119.0663538,15000US061070036013,209,658240,Porterville city,54949,16060,41267,17352,4003.172529,999642.5798,247.017061,0.014235654
3188,12695,73,11602,1,60730116021,Block Group 1,G5030,S,336497,0,32.6619804,-117.0957718,15000US060730116021,373,650398,National City city,59543,15523,39517,8257,3842.253511,476119.1423,117.651602,0.01424871
3105,12433,107,2303,3,61070023033,Block Group 3,G5030,S,754911,0,36.2200324,-119.3474463,15000US061070023033,210,680644,Tulare city,60663,18064,46387,20141,4787.268474,1162248.895,287.197957,0.014259369
61,193,67,5601,4,60670056014,Block Group 4,G5030,S,662045,0,38.5995193,-121.387603,15000US060670056014,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4177.278182,1085557.595,268.247124,0.014263153
339,1456,107,3802,2,61070038022,Block Group 2,G5030,S,653052,0,36.0709035,-119.0169297,15000US061070038022,209,658240,Porterville city,54949,16060,41267,17352,4686.850003,1001648.105,247.512637,0.014264214
2356,9136,71,7107,2,60710071072,Block Group 2,G5030,S,1443975,0,34.0349347,-117.3281651,15000US060710071072,58,614890,Colton city,53129,14885,39915,14992,7856.836172,866318.5772,214.071982,0.014279081
1384,6178,31,1701,3,60310017013,Block Group 3,G5030,S,719167,0,36.004193,-120.1365484,15000US060310017013,227,603302,Avenal city,14553,2482,29302,19046,5172.710339,1101209.18,272.114714,0.014287237
1575,6730,67,5601,3,60670056013,Block Group 3,G5030,S,663423,0,38.5996314,-121.3968178,15000US060670056013,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,4173.633162,1087820.318,268.806255,0.014292883
1968,7903,37,535501,2,60375355012,Block Group 2,G5030,S,272694,0,33.9591836,-118.2218932,15000US060375355012,153,673080,South Gate city,95515,23386,43526,6855,3259.818156,397381.7146,98.19516,0.014324604
2335,9076,65,42617,3,60650426173,Block Group 3,G5030,S,1157351,11245,33.81057,-117.2108009,15000US060650426173,284,656700,Perris city,71377,16242,48591,29267,6385.348186,1697061.272,419.352973,0.014328526
1687,7073,65,42209,2,60650422092,Block Group 2,G5030,S,3784447,0,34.0017072,-117.3389541,15000US060650422092,894,633574,Highgrove CDP,4067,1130,41087,3005,3106.818747,174272.2726,43.063616,0.014330654
3029,12153,67,5502,3,60670055023,Block Group 3,G5030,S,665133,0,38.6034851,-121.4176144,15000US060670055023,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,5245.756768,1090742.317,269.528296,0.014331275
2402,9241,77,4403,2,60770044032,Block Group 2,G5030,S,515967,0,38.1193347,-121.2687812,15000US060770044032,248,642202,Lodi city,63158,21988,48662,14382,3689.291508,834973.8653,206.326535,0.014346164
4619,17653,107,4101,4,61070041014,Block Group 4,G5030,S,658115,0,36.0548223,-119.0124169,15000US061070041014,209,658240,Porterville city,54949,16060,41267,17352,4022.756238,1009000.317,249.329408,0.014368915
340,1457,107,3802,3,61070038023,Block Group 3,G5030,S,659092,0,36.0707725,-119.0112396,15000US061070038023,209,658240,Porterville city,54949,16060,41267,17352,4451.581977,1010902.824,249.799528,0.014396008
3723,14589,73,19203,2,60730192032,Block Group 2,G5030,S,2080490,0,33.2332536,-117.2375151,15000US060730192032,355,682996,Vista city,96181,30662,47782,17116,10298.89275,997485.1757,246.483955,0.014400792
5413,21631,39,602,3,60390006023,Block Group 3,G5030,S,589579,0,36.9718183,-120.0683191,15000US060390006023,160,645022,Madera city,62559,16446,42027,15858,4295.005348,925414.878,228.674996,0.014420166
621,3408,37,553801,3,60375538013,Block Group 3,G5030,S,180840,0,33.8924935,-118.1762092,15000US060375538013,46,655618,Paramount city,54813,13732,43784,4508,2604.458879,263121.5878,65.01876,0.014422972
3241,12915,73,16301,2,60730163012,Block Group 2,G5030,S,541054,0,32.800831,-116.9564032,15000US060730163012,344,621712,El Cajon city,101582,32088,45957,13151,4058.926193,767918.0928,189.756693,0.01442907
475,2134,71,303,1,60710003031,Block Group 1,G5030,S,710979,0,34.0536237,-117.7184555,15000US060710003031,335,648788,Montclair city,37685,10336,48767,5159,2254.127851,301722.3508,74.557217,0.014451874
3813,14765,93,703,1,60930007031,Block Group 1,G5030,S,376704,0,41.7306652,-122.641668,15000US060930007031,319,686944,Yreka city,7675,3246,26385,11567,4442.171037,676908.758,167.267797,0.014460776
2698,10679,37,600502,1,60376005021,Block Group 1,G5030,S,340839,0,33.9290593,-118.3280082,15000US060376005021,7,636546,Inglewood city,111133,36309,42249,8480,3975.05156,496343.6042,122.649176,0.014463346
200,734,83,2707,3,60830027073,Block Group 3,G5030,S,437571,0,34.6366579,-120.4711969,15000US060830027073,433,642524,Lompoc city,43045,13359,47908,11068,3286.265777,647928.21,160.106548,0.014465716
2006,7978,37,535101,3,60375351013,Block Group 3,G5030,S,134212,0,33.9668282,-118.2480781,15000US060375351013,810,624477,Florence-Graham CDP,62815,14316,33992,3340,2280.997599,195615.0566,48.337533,0.014472315
5024,19715,29,200,2,60290002002,Block Group 2,G5030,S,246039,0,35.4159761,-119.0255887,15000US060290002002,1169,653448,Oildale CDP,33879,12308,33818,6310,2727.803345,371267.8503,91.742284,0.014539189
2785,11217,37,535102,1,60375351021,Block Group 1,G5030,S,134956,0,33.9581601,-118.2497729,15000US060375351021,810,624477,Florence-Graham CDP,62815,14316,33992,3340,1804.472979,196659.7757,48.595689,0.014549607
5113,20083,29,4000,4,60290040004,Block Group 4,G5030,S,1304079,0,35.4998741,-119.2916462,15000US060290040004,326,671106,Shafter city,17261,4434,41107,27029,5975.638212,1591976.761,393.386025,0.01455422
2798,11276,37,603500,3,60376035003,Block Group 3,G5030,S,221105,0,33.8964947,-118.3207826,15000US060376035003,143,628168,Gardena city,59682,20658,47856,5462,2297.356863,321735.9708,79.50269,0.014555601
304,1356,37,530204,2,60375302042,Block Group 2,G5030,S,316019,0,34.0170517,-118.1278091,15000US060375302042,142,648816,Montebello city,63353,19674,47562,7819,3132.042986,461144.1538,113.951202,0.014573629
3343,13245,73,19208,2,60730192082,Block Group 2,G5030,S,4000714,0,33.1988659,-117.1949484,15000US060730192082,355,682996,Vista city,96181,30662,47782,17116,6864.001066,1009683.134,249.498136,0.014576895
3481,13904,73,10402,3,60730104023,Block Group 3,G5030,S,169333,0,32.5709828,-117.1035581,15000US060730104023,309,636294,Imperial Beach city,26857,8649,48117,4053,1941.849212,239111.3629,59.085705,0.014578264
4630,17667,73,12002,2,60730120022,Block Group 2,G5030,S,344215,0,32.6828541,-117.0764011,15000US060730120022,373,650398,National City city,59543,15523,39517,8257,3274.761366,487261.623,120.404969,0.014582169
1104,4776,71,7000,1,60710070001,Block Group 1,G5030,S,606051,0,34.0766388,-117.3166518,15000US060710070001,58,614890,Colton city,53129,14885,39915,14992,5000.623963,885597.5711,218.835926,0.014596847
813,3893,37,402902,2,60374029022,Block Group 2,G5030,S,869285,0,34.0285477,-117.7448171,15000US060374029022,116,658072,Pomona city,151142,38894,48993,21467,4723.710025,1268819.5,313.532127,0.014605307
647,3475,37,533203,1,60375332031,Block Group 1,G5030,S,114101,0,33.9746008,-118.2118719,15000US060375332031,152,636056,Huntington Park city,58787,14637,34777,2814,1660.003634,166334.9412,41.102259,0.014606346
